mean_vel,std_vel,max_vel,min_vel,ptp_vel,rms_vel,energy_vel,dominant_freq_vel,spectral_centroid_vel,station_id,channel,sampling_rate,event_name
-1.2738747483384805e-11,1.452578363458891e-05,0.000171864521401735,-0.00014694908086574547,0.0003188136022674805,1.4525783634594496e-05,7.595942047165919e-08,1.3671875,1.5668314737146536,UGM,SHN,50.0,event_query?eventid=11884276
9.507389325983988e-10,1.5347919832722403e-06,4.679858338880271e-06,-5.3941196804248565e-06,1.0073978019305126e-05,1.5347922777435566e-06,8.480114408956516e-10,0.1953125,0.30059727385969537,UGM,SHE,50.0,event_query?eventid=11937636
-4.123693822816724e-10,1.6265153674751435e-06,6.056932239370292e-06,-4.688199040191133e-06,1.0745131279561425e-05,1.6265154197490132e-06,9.52398867845271e-10,0.244140625,0.3686230352306439,UGM,SHZ,50.0,event_query?eventid=11937636
-4.083547426818691e-10,1.8072542412108879e-06,6.093854079617429e-06,-6.947372549450918e-06,1.3041226629068347e-05,1.8072542873454022e-06,1.1758205012862015e-09,0.1953125,0.27058440718284765,UGM,SHN,50.0,event_query?eventid=11937636
-2.712979659221695e-10,4.5043653757047305e-06,5.7421486926881714e-05,-8.652361486862731e-05,0.000143945101795509,4.50436538387487e-06,7.304150704122074e-09,1.5625,3.9179130271427023,UGM,SHN,50.0,event_query?eventid=11851273
-6.834034281427615e-11,4.351065060298267e-06,7.339269018817681e-05,-5.9046093643583885e-05,0.0001324387838317607,4.351065060834964e-06,6.815436178902757e-09,3.22265625,4.6293064686105065,UGM,SHZ,50.0,event_query?eventid=11851273
-2.401538347661423e-10,5.660018308507784e-06,0.00016415950475606787,-0.00010151262797878712,0.000265672132734855,5.6600183136026325e-06,1.1532890631714189e-08,3.271484375,3.7977646711259205,UGM,SHE,50.0,event_query?eventid=11851273
3.1754303342556556e-10,5.1886801067317115e-06,3.3285079062034586e-05,-3.4043858000333934e-05,6.732893706236853e-05,5.1886801164484e-06,9.692064486297713e-09,0.29296875,0.6510529006541784,UGM,SHN,50.0,event_query?eventid=11860180
3.4195382131230235e-10,4.968000577951066e-06,3.294910502041678e-05,-3.5210483471591277e-05,6.815958849200806e-05,4.968000589719626e-06,8.885170749403638e-09,0.244140625,0.7855229295695534,UGM,SHE,50.0,event_query?eventid=11860180
2.6569467128328316e-12,3.7840567789729385e-06,2.2134819457259863e-05,-2.8835274612190136e-05,5.097009406945e-05,3.784056778973871e-06,5.15487085433932e-09,0.537109375,0.776723330571776,UGM,SHZ,50.0,event_query?eventid=11860180
-6.962102512410526e-10,1.1443309875486062e-06,1.396366068509501e-05,-1.6396722183024513e-05,3.0360382868119523e-05,1.1443311993355254e-06,4.714178017581655e-10,0.29296875,1.978979538859081,UGM,SHE,50.0,event_query?eventid=11835866
-3.611444236725736e-10,1.1785897918773967e-06,1.025092004451038e-05,-1.8410656313321932e-05,2.8661576357832312e-05,1.1785898472084766e-06,5.000666500594442e-10,0.29296875,1.7711882287549328,UGM,SHN,50.0,event_query?eventid=11835866
